timestamp,open,high,low,close,volume
2025-01-01 00:00:00+00:00,93570.6,93880.3,93460.2,93743.6,493.461
2025-01-01 00:30:00+00:00,93743.6,94449.4,93743.4,94363.6,4881.43
2025-01-01 01:00:00+00:00,94363.6,94363.9,93800.0,93800.3,1189.328
2025-01-01 01:30:00+00:00,93800.3,93969.0,93545.0,93598.3,1673.391
2025-01-01 02:00:00+00:00,93598.3,93771.9,93592.5,93714.8,835.692
2025-01-01 02:30:00+00:00,93714.8,94082.6,93714.8,94065.1,758.081
2025-01-01 03:00:00+00:00,94065.1,94079.0,93736.1,93803.5,291.724
2025-01-01 03:30:00+00:00,93803.5,93862.5,93700.0,93815.1,309.597
2025-01-01 04:00:00+00:00,93815.1,93815.1,93650.0,93710.4,369.927
2025-01-01 04:30:00+00:00,93710.4,93710.5,93504.7,93545.3,825.888
2025-01-01 05:00:00+00:00,93545.3,93904.9,93520.3,93860.1,1482.242
2025-01-01 05:30:00+00:00,93860.1,93914.9,93750.0,93760.0,781.441
2025-01-01 06:00:00+00:00,93760.0,93760.3,93600.0,93633.9,479.59
2025-01-01 06:30:00+00:00,93633.9,93735.7,93541.0,93732.0,243.683
2025-01-01 07:00:00+00:00,93732.0,93760.1,93630.5,93759.7,146.041
2025-01-01 07:30:00+00:00,93759.7,93782.9,93650.8,93660.8,204.93
2025-01-01 08:00:00+00:00,93660.8,93735.4,93268.0,93407.8,2421.582
2025-01-01 08:30:00+00:00,93407.8,93549.0,93317.8,93398.4,2049.751
2025-01-01 09:00:00+00:00,93398.4,93463.1,92852.8,93112.9,4225.722
2025-01-01 09:30:00+00:00,93112.9,93396.0,92976.6,93375.5,4197.328
2025-01-01 10:00:00+00:00,93375.5,93511.9,93310.7,93372.1,1702.402
2025-01-01 10:30:00+00:00,93372.1,93481.5,93252.0,93303.4,770.092
2025-01-01 11:00:00+00:00,93303.4,93476.2,93160.0,93474.9,2117.029
2025-01-01 11:30:00+00:00,93474.9,93683.5,93373.7,93421.9,2635.65
2025-01-01 12:00:00+00:00,93421.9,93944.8,93375.1,93855.0,2507.349
2025-01-01 12:30:00+00:00,93855.0,93869.3,93631.6,93795.1,2730.614
2025-01-01 13:00:00+00:00,93795.1,93870.5,93570.0,93693.9,1779.503
2025-01-01 13:30:00+00:00,93693.9,94030.0,93689.7,93995.2,1531.827
2025-01-01 14:00:00+00:00,93995.2,94420.0,93849.5,93884.5,7716.493
2025-01-01 14:30:00+00:00,93884.5,94199.2,93623.2,94147.4,7477.986
2025-01-01 15:00:00+00:00,94147.4,94246.0,93870.0,94136.0,2042.129
2025-01-01 15:30:00+00:00,94136.0,94487.6,94066.0,94413.9,2504.621
2025-01-01 16:00:00+00:00,94413.9,94475.2,94073.8,94137.9,3838.931
2025-01-01 16:30:00+00:00,94137.9,94180.2,93900.0,94076.2,2686.844
2025-01-01 17:00:00+00:00,94076.2,94169.5,93694.9,93958.9,2996.023
2025-01-01 17:30:00+00:00,93958.9,94180.2,93880.2,94122.0,817.171
2025-01-01 18:00:00+00:00,94122.0,94217.0,93918.8,94183.6,3943.706
2025-01-01 18:30:00+00:00,94183.6,94375.4,94169.4,94321.7,1928.899
2025-01-01 19:00:00+00:00,94321.7,94388.1,94151.9,94249.4,952.646
2025-01-01 19:30:00+00:00,94249.4,94818.7,94129.7,94612.0,4720.223
2025-01-01 20:00:00+00:00,94612.0,94830.1,94566.9,94679.9,1175.641
2025-01-01 20:30:00+00:00,94679.9,94850.6,94620.1,94767.5,1281.682
2025-01-01 21:00:00+00:00,94767.5,95164.0,94661.0,94941.1,3599.31
2025-01-01 21:30:00+00:00,94941.1,94987.7,94705.4,94962.7,1483.356
2025-01-01 22:00:00+00:00,94962.7,94985.8,94664.9,94724.9,1039.707
2025-01-01 22:30:00+00:00,94724.9,94951.2,94724.9,94775.1,776.609
2025-01-01 23:00:00+00:00,94775.1,94930.0,94576.6,94620.4,1128.691
2025-01-01 23:30:00+00:00,94620.4,94740.2,94522.1,94576.7,793.824
2025-01-02 00:00:00+00:00,94576.7,95197.6,94378.0,94914.2,3833.528
2025-01-02 00:30:00+00:00,94914.2,95348.6,94701.3,95099.9,3781.816
2025-01-02 01:00:00+00:00,95099.9,95513.0,95011.0,95064.6,4366.632
2025-01-02 01:30:00+00:00,95064.6,95064.6,94698.7,94846.8,2066.103
2025-01-02 02:00:00+00:00,94846.8,95135.2,94786.8,95012.3,1672.871
2025-01-02 02:30:00+00:00,95012.3,95223.1,94812.1,95223.0,3105.342
2025-01-02 03:00:00+00:00,95223.0,95290.2,94943.0,95057.9,887.034
2025-01-02 03:30:00+00:00,95057.9,95078.9,94900.0,95006.6,663.068
2025-01-02 04:00:00+00:00,95006.6,95271.1,94971.3,95151.4,1255.062
2025-01-02 04:30:00+00:00,95151.4,96000.0,95151.4,95698.6,6251.623
2025-01-02 05:00:00+00:00,95698.6,95786.3,95387.9,95745.6,3441.13
2025-01-02 05:30:00+00:00,95745.6,95767.2,95523.8,95579.8,961.948
2025-01-02 06:00:00+00:00,95579.8,95691.8,95367.8,95434.2,1682.365
2025-01-02 06:30:00+00:00,95434.2,95605.0,95360.0,95569.0,1049.167
2025-01-02 07:00:00+00:00,95569.0,95828.5,95493.2,95756.3,1407.441
2025-01-02 07:30:00+00:00,95756.3,95880.1,95682.3,95815.5,2862.162
2025-01-02 08:00:00+00:00,95815.5,96051.4,95631.5,95707.5,1538.571
2025-01-02 08:30:00+00:00,95707.5,96200.0,95608.9,96125.4,3401.096
2025-01-02 09:00:00+00:00,96125.4,96430.0,96029.6,96376.8,3719.263
2025-01-02 09:30:00+00:00,96376.8,96792.7,96245.8,96732.4,4443.599
2025-01-02 10:00:00+00:00,96732.4,96779.3,96543.7,96679.4,2469.486
2025-01-02 10:30:00+00:00,96679.4,96746.9,96520.3,96693.9,1477.187
2025-01-02 11:00:00+00:00,96693.9,96867.5,96449.2,96529.7,2619.43
2025-01-02 11:30:00+00:00,96529.7,96779.9,96529.4,96715.4,1087.546
2025-01-02 12:00:00+00:00,96715.4,96889.2,96583.6,96721.1,2688.639
2025-01-02 12:30:00+00:00,96721.1,96856.5,96575.2,96829.3,1894.812
2025-01-02 13:00:00+00:00,96829.3,96956.8,96610.0,96739.0,3196.244
2025-01-02 13:30:00+00:00,96739.0,96778.5,96404.2,96426.0,2496.178
2025-01-02 14:00:00+00:00,96426.0,96447.8,95910.7,96447.8,6644.899
2025-01-02 14:30:00+00:00,96447.8,97400.0,96252.0,97237.4,14327.374
2025-01-02 15:00:00+00:00,97237.4,97285.6,96296.3,96635.1,8489.02
